x1,x2,theta
-0.36721855,-1.268621,1.5521036
-0.119602025,-1.4172525,1.4521211
0.57428676,0.7777884,4.8261166
0.68017995,0.77305746,1.6258309
0.23410994,-0.30763456,5.741066
-0.5740362,-0.0026280503,1.8463964
-0.287307,-1.1567243,4.9383893
0.12653111,1.1821896,5.154354
-0.41258043,0.36452842,1.0530419
-0.28126514,0.45674613,1.0067536
1.1651803,-0.5976946,3.0677028
-0.044388555,-0.4897332,0.6908067
0.7189118,0.061166387,1.2211225
0.08098905,1.3113571,4.9442964
-0.7694537,-0.52636397,1.6431115
0.5826405,-0.32639822,4.068771
1.0942872,0.8135566,3.9141312
0.54110676,0.26164842,5.485469
-1.0222481,-1.1743863,0.9139429
-0.96993273,0.8879834,5.944261
-0.50077206,1.4117095,1.9125037
0.25896928,0.5021493,2.8305006
0.3676668,1.152169,4.7026544
0.40388018,0.30740553,0.06589302
1.5209649,0.29291925,0.17420794
0.6523235,-0.2947326,0.75821686
0.048713528,-0.92356217,5.622536
-0.2022096,-0.4458362,6.2382874
-0.59160095,-0.92575055,4.909576
0.4602045,-0.030936722,0.290104
-0.6800675,1.0134268,5.9303546
-0.7767588,1.016227,2.4167407
0.5222118,-0.00030349698,0.02668138
-0.21155745,1.0973177,2.3332114
-0.37849656,0.22616318,1.8140035
-0.75226015,1.3108588,1.9962229
-1.1963001,0.23684861,0.28887826
0.037232533,-0.57650506,3.3844564
0.85343605,0.6215733,1.3740578
-0.46380737,-1.4230341,4.3294415
-0.8401396,0.32818246,0.64643025
-0.6070114,0.50230855,3.478539
0.14784557,-0.49463335,5.1911197
-0.3064776,0.35190764,4.6468363
0.4218224,0.5234031,2.5300307
0.46087778,-0.7156137,3.3217995
0.37861362,-0.15134218,2.084423
-1.5444742,-0.28358582,0.0838319
-0.5593719,0.19864854,1.1704918
-0.7624148,0.34421477,3.689215
-0.8386609,1.0074422,5.6852775
-0.08237145,0.9762571,5.562052
0.10937311,-0.51749146,0.85889447
-0.043161936,-0.53415775,0.96515185
1.0957168,-1.1404828,2.2868557
0.0926894,-0.81481177,5.7385716
0.42100596,0.36886168,2.4182477
-1.208251,-0.08420261,3.607724
-0.5088532,-0.087926336,2.6164916
-1.3590589,0.55457646,2.8863175
1.2124057,-0.21990556,0.317749
0.14978197,1.028022,5.2931995
0.75554246,0.8338581,4.6159596
0.3144832,-0.43822518,5.875138
-0.3254134,0.27727178,2.8740423
0.027680706,0.50245446,3.6942725
-0.3803583,0.28974545,1.3973528
0.16565903,0.48774815,0.73023856
0.36918586,0.36686778,5.8778596
-0.4758702,-0.111486346,0.5381408
-0.7488129,1.2507695,2.2442076
-0.54193974,0.10631521,0.07983629
-0.8057659,-0.49958146,1.4411147
0.369028,1.3693323,4.6376123
-0.90151113,0.61117214,3.2620084
-0.9656322,-0.9946255,4.0470715
-0.98918486,0.10737749,0.5647787
-0.4571017,-0.0023249453,2.9990985
0.34408328,-1.3066771,5.0029936
0.025640275,0.40120292,4.6738286
-0.53564024,-0.12134445,5.1696606
0.6292757,-0.2904123,4.0023637
-0.17710511,-0.45319897,1.450064
-1.4502718,0.27969626,2.8171613
-0.029353932,-0.5007106,3.2908494
-0.49370125,-0.02253202,3.2819865
-0.63091254,0.37006897,3.9014454
0.15518187,0.7189159,2.7449045
0.18326922,-1.5256381,1.8013695
-0.1838928,1.0494949,5.580154
0.73958975,-1.3525628,1.9784185
0.07637476,-1.3966348,4.929372
0.31923768,0.50257313,5.9234366
0.073762536,-0.52634984,1.7899073
-0.02848291,0.60916877,0.044710897
-0.36440942,-0.2633264,0.022132616
0.45497847,-0.46799043,0.9361051
1.0917737,0.9755752,0.811638
0.5288037,-0.44154823,3.9087636
-0.44891325,-0.24319185,5.659453
-1.3859577,0.2275525,3.2118664
0.5354801,-0.0431381,5.4890666
-0.98922956,-0.47178304,4.2293606
0.037362874,1.1202741,2.1995828
0.57014066,0.7652864,5.0622087
-0.3806075,-0.035327706,2.2757947
0.4773665,0.045866486,0.3006741
0.5972082,0.21756242,4.8630767
0.89981484,-1.1135683,2.3139615
-0.52023333,-0.18947448,2.020931
-0.13244192,0.7171209,3.0873504
1.0317568,-0.02711146,0.6655634
-1.0206205,-0.49614072,1.0364164
0.068002604,1.3288443,5.032065
0.58510524,1.3783501,4.3634143
-0.4228599,-1.3662931,4.35085
0.14067113,-1.2074983,5.412739
0.43891475,0.15582353,3.559828
-1.1897997,0.058097623,0.3961041
-0.5904346,-0.42359838,4.883168
0.50436294,0.09916545,2.6242692
0.26946223,-0.6756862,3.220069
0.14500593,-0.66093713,3.4011395
-0.36150843,1.0361619,2.6242428
0.54457796,0.24649996,2.8851902
-0.42093024,1.115302,5.6029935
0.47846362,-0.49912038,0.42973933
0.1728087,-1.3051465,5.303907
-0.37841743,1.4274464,4.9986086
0.12683633,-1.3312092,5.278721
0.14415975,-0.67139834,3.2382467
-1.0834026,-0.69496405,1.0088557
0.83939683,-1.0433023,2.5878766
0.44861445,-0.91836184,6.084487
-0.2644173,-1.3226887,4.6659474
0.44397256,0.28991085,6.088038
-0.5659389,-0.016997023,4.965728
-0.49571282,-0.014845134,3.3277788
0.2837063,-0.46257594,4.911982
-0.25981545,-0.30692235,4.00289
-0.05469332,0.54482347,3.6931412
-0.17624018,-0.5101987,2.8572018
0.51838505,-0.22219956,3.1681924
0.5906124,1.0256828,1.5106745
-0.032720156,0.40870664,0.9319376
0.04134365,-0.46398357,0.5372457
0.54557264,1.2846179,4.5002103
-0.058192905,-0.680694,2.7516477
0.5150063,1.2308774,1.3757033
-1.0716678,-0.8096024,1.0357258
0.11171768,0.54215366,0.78582925
-0.64025944,0.14152634,4.15661
-0.3089209,-0.71718156,2.381909
0.22875357,-0.6548795,3.3841097
0.2720548,-0.32820353,4.727315
-1.09689,0.46345147,0.059068747
-0.9547052,1.0163883,5.7176204
-0.3797056,-0.5662665,5.386074
-1.1114519,0.99979407,2.330923
1.3633138,-0.42982295,2.9945455
-0.4929935,0.3009424,4.66706
1.3498849,0.57037205,0.6201882
0.05932472,-0.52703536,3.8278828
0.08311516,-0.3997133,1.5899464
-0.08964253,0.38060486,4.164836
-1.0757748,0.8521576,2.4405231
-0.63399744,-0.94185483,1.5229325
0.8785803,1.0157057,1.1678268
1.5340332,0.047531415,3.0562987
-0.6924831,0.7072686,3.1511629
-1.270758,0.20359552,6.265424
0.9877942,-1.1137226,5.334613
1.3196454,0.47907996,0.73579323
-1.3922213,0.25560486,2.939573
-0.3014582,0.40871954,1.2905973
1.200574,-0.9059163,5.4747415
-1.3303205,-0.3333675,3.5012548
0.470518,-0.2979999,5.429533
-0.794503,0.38502556,3.7394655
-0.5699221,-0.88790524,1.6460588
0.09245624,-0.40165654,1.5260469
-0.7137965,-0.09220386,4.5372643
-0.4644134,0.09123167,5.314742
-1.3608643,-0.16167785,0.18799879
0.82714164,-0.75223327,3.0754304
0.6388338,-0.25010884,4.229648
0.8968899,-0.029886324,0.9184455
-0.006009518,-0.36162484,3.9231744
0.33845878,-0.6897346,3.4094338
-0.34936023,0.2869222,5.1711507
-0.7423773,0.074535795,4.579614
0.3459721,0.22380811,3.2724376
-0.5776624,-0.2531123,1.9030511
0.34699166,-1.1422914,5.682442
-0.5608745,0.06150038,4.864316
-0.2760088,1.1050965,2.2940335
-0.59514356,-1.3375204,4.3541927
-0.20780633,-0.91846746,2.2357478
0.13598785,-1.1985883,2.2554686
0.35830906,-1.4505793,1.957479
-0.36488056,-0.41709238,6.212639
0.50405675,-0.38729334,3.9221728
-0.9450452,0.7361854,6.154146
-0.3525997,1.2220677,2.344156
0.56658113,-0.0039068614,2.651398
-0.66072804,0.14583226,1.0227907
0.55951005,0.07983,0.5300604
-0.8484485,0.38279018,3.7532556
0.01384939,0.48141098,0.51993746
0.108783334,0.44423863,1.63593
-0.5648463,-0.25159574,2.2735596
0.2960762,-0.57202965,3.4997196
-0.06465631,-0.50771993,3.1150327
-0.0859347,-0.35096547,0.38741443
-0.36009708,0.21015845,2.5001228
-0.73919034,-0.49138263,4.707388
-0.87975335,-0.9623542,1.1939895
-0.27176937,-0.41154137,6.2269216
-0.3298032,0.0066978224,5.440881
0.13866973,-0.3379015,5.186562
0.40020138,0.31654015,2.3098583
0.036244385,-1.4611667,4.69107
0.120452784,-1.0431838,2.2571023
1.3530431,0.13422666,0.45426542
-1.3117441,-0.6875299,0.62490284
-1.187482,-0.1182394,0.6287984
0.19447988,0.35989746,0.95492405
1.3590338,-0.67146516,2.5930114
0.016026884,1.0290955,2.4355428
-0.1556891,0.7507604,3.093892
-0.9020002,0.81976086,6.055656
-0.32584247,-0.8167049,2.4229314
-0.3863886,0.2920183,6.05093
-0.69770217,0.25080195,0.9526725
-0.09983911,0.47797284,3.6950412
-1.1088891,0.8204302,6.00308
0.29530236,-0.5192432,2.4939592
0.9726754,0.9047468,3.969502
0.39253414,-0.12488169,1.9670169
0.24594302,-1.4412855,4.9188805
1.2418445,0.8417502,3.6729002
0.3000189,1.0628668,1.9505353
0.3716028,-1.3270805,2.0308967
-0.34073183,0.32657745,5.3899393
-0.65500414,-0.69881064,1.8900644
0.3717817,-1.0896671,2.462097
-1.5416723,-0.09401146,6.230918
-0.15921274,0.67613506,2.1596925
-0.31883332,0.33792883,2.1064594
0.5107115,0.333611,2.3050761
0.4018755,-0.11432756,2.8097897
0.45722875,-1.2985805,5.094819
0.88484716,0.66564035,1.2509366
-0.30848026,0.23001908,1.6253793
-0.46953732,0.65341216,3.2655115
0.41501826,-0.04205747,0.080758326
-0.9998054,-0.41024733,1.2419859
-0.14134882,1.0497812,5.659923
-0.4334392,0.30180946,1.4939048
-0.02829072,1.2540185,1.9916644
0.007954185,-1.3942559,1.564663
0.05240582,0.48099256,0.70625997
0.45120502,-0.2559331,2.263433
0.3156333,-0.39047676,0.9869155
-0.7424361,-0.24934207,1.5921493
-1.0130514,-0.5060359,1.0603522
0.38381374,0.008516448,2.5064456
-0.7677532,0.5251098,3.315359
1.1498808,0.48619908,3.9703453
0.39104217,0.20294145,0.33588
1.0040132,0.7350109,4.225703
-0.38501793,0.15636042,2.5372496
0.3553632,0.32080737,3.5231133
-1.0454661,-0.74868584,1.0230064
-0.102136455,-0.6447641,3.1585665
-0.5010491,-0.17836444,5.503023
0.56247824,-0.2786716,3.9615662
0.5888451,-0.5117181,0.49512154
-0.10389396,1.4334898,1.8416953
0.07189823,-0.73558736,2.8394046
-0.7947818,-0.38741326,4.599983
0.6196049,-0.17191634,1.409761
-1.372147,-0.031648096,3.2226076
-0.81624925,1.0359126,5.6336746
-0.06720656,0.47683337,0.53175694
0.43725398,0.36951548,5.8098865
-0.13378571,-1.4887102,4.67049
0.22698681,0.75212985,5.472425
0.9860193,0.3439776,1.1386681
0.47297063,-0.9223752,5.971216
1.4844141,-0.28589606,2.9098608
0.26317877,0.3503773,0.8725861
0.9764116,-1.0707259,2.1590712
0.24186885,-0.43181574,3.986377
0.810449,0.87174344,1.3789746
-0.17266165,-1.4072214,1.391918
0.731287,-0.26791736,3.9401703
-0.17118919,-1.2357295,1.8527347
-1.4509759,-0.0011124182,6.2727
-0.29541618,-0.35398278,0.56935894
-0.52804327,1.4120742,1.8890865
0.12964913,0.642006,2.738133
1.4424504,-0.07538475,3.130483
-0.42374364,0.13412672,4.943627
-0.61997,-1.158788,1.3258818
-0.7255182,0.56480163,3.3830075
-0.3162188,0.802977,6.1586204
0.08708721,1.2599471,1.9680831
-0.3658995,0.2660087,1.3904506
-0.9632999,-0.36018005,1.1501695
0.73857147,-0.48227325,0.39217815
0.7134396,-1.1722945,2.4130838
0.49487984,0.20186785,3.707832
-0.73604596,-0.9029327,1.3908393
0.03690103,-0.49496523,4.603732
0.053024802,1.4542377,4.920594
0.6175202,-1.1209041,5.541833
-0.9831897,-1.0504825,4.0983295
0.07779947,-1.3259077,4.919455
-1.3655721,0.26429334,3.1170726
0.3867913,0.25542912,0.27312762
-0.54031366,-1.2136836,1.5062628
0.14295436,-0.4971139,5.328866
-0.012356058,0.9406589,2.5094507
-0.068565644,-0.5109239,3.374118
-0.09896576,-0.45938706,4.1926565
-0.7387882,0.15378961,4.187506
-0.22408411,0.6021157,0.4491463
0.4827691,-0.15757562,2.2090514
-0.62425125,0.54613173,0.46258736
1.1625847,-0.7626716,5.970194
0.6105027,1.3561993,1.3417947
0.512728,-0.3295535,5.962996
-0.5944893,-0.43646103,2.2697332
0.2920897,1.4635348,4.363135
-1.2368469,-0.33273515,0.54347825
0.4231962,-0.38008365,5.8975143
1.1202466,0.98967654,0.8057485
-0.24578422,1.0941892,5.533398
0.21292275,0.4841222,6.258213
0.23919061,0.45721328,3.514749
-0.8391376,0.27132848,0.64016324
0.4963345,0.04448615,5.5144005
0.43650514,0.035335634,6.083749
-0.22852409,-1.288287,1.6545923
0.56249315,1.0571651,4.816195
-0.77702016,-0.2586777,4.505497
-0.75900406,-1.1173569,4.376312
0.17762071,-0.61653155,3.2802308
-0.3902704,-0.45550504,2.702018
-0.76352483,1.2414967,5.09548
-0.7447333,-0.53752583,1.5557498
1.4431148,-0.30609572,5.9870925
0.5351275,0.36452723,2.1315978
-1.0485709,-0.9374258,0.98761815
0.39442742,-0.98127437,5.6827173
-0.26816055,1.3947086,1.9050952
-0.012618607,-0.42345315,4.342581
0.7943225,-0.21040274,0.8049684
-0.30322155,0.3335557,5.535974
0.24490288,0.40037358,4.352113
0.21143909,-1.1188747,2.5246468
1.1469666,0.7887419,0.84090614
-0.63426673,-0.095182486,2.0411825
-0.43276033,0.08453856,2.9321976
-1.0134734,-0.38986838,1.1481491
0.21399215,1.5047548,1.3557309
-0.25418335,-0.83220464,2.3063893
-0.76532716,0.29482755,0.9552607
0.83722955,-0.024835201,4.141593
0.0015850979,-0.5464147,1.7016727
0.13746385,-0.4638817,4.7863274
-0.09919225,-0.3731745,3.6545887
-1.5793265,0.18811731,6.079644
0.37859485,-0.08545743,2.2555597
0.47337818,-0.0022673425,6.0054626
1.3480766,-0.71237403,2.5870106
0.42680007,-0.17309546,5.968088
0.4538798,0.06285914,5.5325675
0.9792347,0.36186776,1.112296
0.40312484,0.22903092,3.6310763
0.23218851,1.0599273,1.9459386
0.42328647,0.14870094,0.24069043
-0.30240545,0.36144575,5.7767944
-0.43953732,0.45426473,0.8423581
0.4234721,-0.3126045,6.0052457
-0.028514082,0.69090766,6.1945148
0.6876317,-0.79127705,6.1444297
0.28847468,-0.41423893,2.1895468
0.23651567,1.0289179,2.0785048
1.2887177,0.009412773,0.33556467
-0.8842982,0.25435537,0.7758947
-0.36654156,-0.2601592,3.7131
0.030714244,-0.5120972,3.1923013
-0.18398361,0.35802385,4.7372074
0.58194196,-0.9428059,6.035356
-0.6449873,-1.3182372,1.2311934
-0.37939438,0.174067,2.0960417
1.3511467,0.12473044,0.3341554
0.44219244,1.4719294,4.390994
1.2513833,-0.94736683,2.4700346
-0.31137538,1.4359761,4.888652
0.71942973,-0.08025219,1.3615379
0.3505295,-1.2036222,2.367626
0.8033098,-0.26646107,3.8889544
-0.48593867,-0.07776995,5.257958
0.24074443,-0.87749976,2.8948376
0.22525305,0.4695283,3.0721138
0.2234026,-0.43403172,1.6875366
-0.581418,-0.103601135,5.087505
0.06339985,0.50159997,0.26474538
0.17590496,-0.5142507,3.6461208
0.4989717,0.13366383,1.8530788
0.26662722,0.8581285,2.260392
-0.38801333,0.069065385,5.8361506
-1.1011386,-0.56172276,0.9641054
0.80388844,-0.35095486,3.758336
-0.32096103,1.277169,5.19368
0.60153794,-0.9377144,2.8305378
-0.4832446,-0.462343,2.2617526
-1.1823004,0.54833555,3.0599406
-1.0955102,0.8444001,5.9089065
0.19195901,1.0619805,5.1393285
-0.24912292,1.2682377,2.1227515
-0.9527486,-0.041314594,3.937673
0.691979,0.79824436,4.810778
-0.7898419,-0.86639756,1.2639519
0.7051056,0.11273147,4.679943
0.08103357,-0.56263196,0.6830937
0.43033937,0.09980829,0.20035528
-0.70650274,0.19684406,1.107939
0.63524354,0.35696012,1.8665607
-0.47026792,-0.31327742,0.66065663
0.3243132,-0.8755768,2.8975706
0.9175372,0.81128544,1.1217685
-0.8023176,0.7172841,0.04737252
0.39736748,-0.3228076,2.7615778
0.77130765,-1.2007321,2.435314
0.5505732,1.0027522,1.6461854
-0.68162924,-0.5491925,5.0435143
0.5859539,-0.5048406,3.6104176
-0.015641626,-0.4748223,3.7183707
0.67000836,-1.187992,2.404003
0.18640803,0.44440013,3.2929935
-0.40243003,0.37410033,5.9486947
0.84039694,-1.0893037,2.402203
1.4106473,0.48929635,3.4801736
0.42364427,0.17008415,2.5721717
0.45815498,-0.28059214,4.3808928
0.9492633,-0.0836526,4.00362
1.4546894,-0.31086978,6.106138
-0.17428659,-0.33191022,0.94495314
-0.4883915,-1.1397499,4.692892
-0.3948635,0.7193243,0.12131294
0.19426024,-1.1106931,5.586307
1.0576407,1.0497328,0.7802416
1.1191164,0.8839877,0.6429586
-0.4870144,0.014379241,3.4580774
0.22234312,-0.28323194,4.778628
-0.33946532,1.1905907,5.413273
-0.44951028,-0.5200797,2.2463176
-0.17041786,0.45570678,3.7571752
-0.3522774,-0.24451604,0.33944756
-0.59540874,0.0032786296,1.8212094
-1.401794,-0.3046838,3.4191477
0.2907383,-0.81952643,6.054438
-0.7263091,-1.0735974,1.526909
-0.3223755,-0.3087846,0.8604093
0.65369797,0.30002862,1.6075786
0.82759774,-1.1779153,2.3471644
-0.87934303,-0.97280455,4.3019876
-0.5435041,-0.06371521,0.07287495
0.911155,-0.76893955,6.1592984
-0.028211424,-0.63602215,6.261758
-0.10983281,1.2303222,2.2790525
-0.41489223,-0.04447229,2.3724122
-1.0398425,-0.34544805,4.0426726
-1.5135529,0.17297918,3.0639226
0.40694678,0.28145337,6.0443435
-0.49437007,-0.58973503,5.101032
-0.45063484,0.2691303,4.312257
1.2854657,0.29648516,0.62223893
-0.32092384,0.4087598,4.127628
0.8929898,-1.155058,5.4236608
0.7493665,0.34626573,4.7105823
-0.4588343,0.44629037,3.6648514
-0.44424662,0.935942,2.840663
1.42119,-0.086439684,3.1924086
-0.21568166,0.31880096,4.9359937
-0.4850218,-0.055066288,5.8087673
0.8018313,-0.54706186,0.34858218
-0.48565432,0.29404357,5.992841
-1.0874586,0.582613,2.9130611
-0.24060753,-0.3306254,0.80103725
-0.11436585,0.61907727,3.492708
0.5442982,-0.59763545,0.37538713
-1.0321393,0.6724367,6.2285123
-1.4368057,0.24162999,6.0524406
-0.44968563,-1.1822371,4.7388406
-0.14619693,1.1752447,5.2556567
0.36195615,0.20029931,3.0110717
-0.7731032,-0.63769096,1.402776
-0.014721942,-0.8790879,5.5710077
0.09430434,0.95994544,2.4374926
-0.8143252,-0.46575266,4.539081
-0.51101524,0.19360942,4.2970243
-0.14857648,-0.39789,3.4669888
-0.76469284,0.26762262,0.7391095
-0.43326673,-0.1804219,0.39690706
-0.104033254,1.2737014,2.0542827
0.20966744,-0.4539329,2.0911055
0.68174803,1.1534846,4.4439554
0.9826965,-0.3766699,3.7186613
-0.6718708,0.29979506,0.9705807
1.0977436,0.6169766,0.9547439
0.5201632,-0.26441777,4.241792
0.19398014,-0.33625826,1.9435283
0.7126258,0.80739105,4.646833
-0.19292852,1.4469905,1.7790458
0.8733878,0.55393404,4.4018693
-0.25795704,-0.5270993,2.9733849
-0.42513445,0.30192348,2.1067808
0.48582444,-0.20988743,2.9240158
-0.5757278,-1.3314869,4.339986
-0.29840004,1.4635481,4.9705815
0.5193431,-0.5631461,0.28293145
-0.9860603,-0.52170104,4.0837383
-0.25219792,-0.17298989,3.3393376
0.051047202,0.90771645,2.3332434
-0.08651779,-0.52838224,5.0149274
0.28889018,-0.14257248,1.8332775
0.107448034,0.3866396,3.6100786
-0.96356833,-0.7682575,1.1022682
0.5951467,0.06836318,4.9456105
-0.87666243,-0.49536192,1.2550825
0.4140669,0.18223847,5.5679903
-0.27336463,0.38888663,2.2633073
-0.37888932,0.29783577,2.395996
0.42812455,0.051083326,3.0007915
-0.16448314,-0.43141857,4.0282745
-1.3667139,-0.5605448,0.34064487
0.37787446,-0.22971958,1.9656316
-0.80376697,-0.97770196,1.3067412
-0.52387816,0.15435666,5.0530267
0.5067751,0.12653682,2.6706917
-0.36051953,-0.29089144,0.7260321
0.7676331,0.9496845,1.2902677
-0.7544609,0.8391158,2.8388898
-0.28890556,1.3630923,1.9456551
-0.86500907,-1.1620022,0.9059572
0.629438,-0.31249395,3.800207
-0.47780803,-0.3104399,2.3372853
0.9935182,0.49886343,4.282697
0.37815875,-1.0556352,2.5742903
-1.4601209,0.060553424,3.0052404
-0.22626828,-0.6989137,5.707744
0.36275923,-1.385782,1.9598508
-0.39699116,0.24124613,5.451979
0.12841825,-0.41617346,4.892349
-0.6183895,1.3240275,5.207673
0.5026946,0.04129054,4.975419
0.04595715,-0.86324656,5.819212
0.6341459,-0.36806348,4.2544723
0.16725421,-1.3351794,5.059017
0.02385431,0.44464156,4.4500537
0.44890368,0.14488381,2.5101113
0.43641672,-1.0182717,2.7290328
-0.20017016,-0.461428,1.0658493
0.60959125,-0.11946115,3.3539379
-0.46250477,-0.63878745,5.0858517
0.011323978,-1.2375934,5.2939267
-0.31534925,-1.0577385,5.046001
-1.0404907,-0.21467316,4.014578
0.3413999,-0.29049996,2.5457876
0.63755304,-0.757286,2.9284976
0.2057446,0.33684993,0.49115887
-0.20964357,-1.447079,4.532784
0.20377454,1.3380879,1.6507963
0.70322704,0.9745187,1.3153499
-0.4281945,0.045653515,5.81885
-1.1410893,-0.40122116,3.9727178
-0.313557,-0.39839512,6.0678077
-1.4345981,0.34463033,2.9622972
-0.42765513,-0.6275597,2.3792038
0.9631919,0.516191,4.243358
0.0023468311,-0.57586724,0.26292416
0.49678898,0.053768877,5.6558504
-0.3116039,1.3283076,2.0124667
-0.13763921,-0.5659128,2.9041717
-0.1709795,-0.46643883,3.9607115
0.26280558,-0.34037012,2.1357572
0.77365917,0.68423826,4.6195254
0.31733236,0.44761276,6.0301585
-0.7873323,0.076650396,4.2611966
0.941,-0.04252976,0.8780179
0.1720903,0.84950787,5.546841
0.28318727,-0.36270896,1.6045822
0.39255652,-0.70788944,3.2289805
-0.17507367,0.3120359,4.91433
-0.0011260248,1.3936992,1.7408559
1.3996072,0.13919201,0.29700056
-0.078960955,0.5718845,0.04494609
0.66039884,0.60562056,5.0073247
0.3883091,-0.2075359,5.3394775
0.8583701,-0.9334104,5.622354
-1.3965222,-0.048476227,0.21055123
-0.904641,0.82267433,5.9564667
-0.037607826,-1.3818325,1.780482
0.3439457,0.30482715,0.19274229
1.4168282,-0.08106193,3.304532
0.3872879,-0.2963775,2.9306564
-0.823716,-1.0189393,4.414735
0.4747085,0.21869908,3.015967
0.6385211,1.2068387,4.430712
-0.2330977,0.43771482,2.062508
-0.6662024,0.57765615,0.4027793
1.2625407,0.8885644,3.659621
0.008082055,-0.5250999,5.248397
0.22015609,0.41237026,6.211282
-0.14611982,0.42025483,1.4795436
0.40054435,-0.3934328,3.8970203
-0.090682685,0.47618857,4.019877
-0.48123306,-0.13441797,2.235383
-1.1217519,-0.83316964,3.9231796
-0.855974,-0.32469076,4.386362
0.47269642,-1.4473788,4.9649334
-0.16647992,-0.46898827,3.8671765
0.6761056,-1.3842854,5.268638
0.84431165,1.0676484,4.274261
-1.1908076,-0.560729,0.7110158
-0.3151461,0.6547996,3.4484227
-0.44467273,-0.093711,6.171915
-0.6239456,1.0170665,5.7267065
1.0894316,0.41250065,0.9896899
-0.40224963,-0.43438813,0.79720676
-0.26505876,-0.46339193,2.6437333
-1.1107292,0.5834821,6.140149
-0.3533435,0.3100255,2.8343985
0.5506886,-0.11971034,4.7149067
-0.21100667,-0.38816383,1.3813797
0.9331744,0.02597004,4.236217
0.04469473,0.61192185,5.010789
-0.5007705,-0.63507736,5.3120494
-0.4964564,-1.3570559,4.4175816
-0.22846453,1.2224126,5.3301997
0.6931009,-0.4520394,3.8030748
-0.5299989,-0.18592264,3.8019543
-0.6830448,0.11171937,1.0802959
0.5833493,1.4163533,4.2276278
-0.21982487,-1.0178994,2.1846538
-0.87119555,-0.3968686,4.5249705
1.2324985,-0.3151975,0.17560673
-0.71737164,-0.6215037,4.692145
1.0949546,0.8982854,0.9369889
-0.6703575,0.648711,0.25775334
1.2223086,0.21174243,0.6388113
-1.2219944,-0.87547874,3.826996
-0.5147665,0.7213957,0.019667612
-0.9804158,1.2361505,2.187711
-0.27377686,-0.45962182,6.0802426
0.25870022,0.39904398,3.1222668
-1.0311897,-0.10892216,0.9026328
-0.5589796,-1.2820898,4.7117534
0.36912394,-0.10705007,2.630058
-1.0210334,-0.0867244,3.9698715
1.5324862,-0.17159896,2.8818119
0.63072044,1.1091982,4.498879
-0.79624635,0.41153476,0.5391935
-0.041625865,-0.7021871,5.936681
1.4573655,0.24455497,3.4678483
0.46087044,0.26070032,2.9818003
0.119316064,1.4372362,1.404495
-0.60725844,-0.07707007,0.48555025
-0.035747934,-0.54501367,3.0521586
-0.7852634,-0.81672955,4.5468984
-0.11734351,-0.46290344,4.2481627
0.8765444,-1.2255839,2.2677405
-0.47458422,-1.3897043,4.513861
0.54828095,-0.48857573,0.5316427
0.16841054,-0.36256066,4.499964
1.2064971,-0.7681636,2.8004644
0.2512315,-0.76134765,6.1375017
0.5016027,-0.8696097,6.080051
0.6606283,-0.66090465,0.22540793
0.6539728,1.0826151,1.4206914
-0.49743083,-0.0013085003,2.4869215
0.041373033,-1.3869381,5.0807323
0.80120414,-1.0069324,5.551176
-0.2326159,-0.637628,2.7218153
-0.71827406,0.6289032,3.160348
0.35382053,0.8184426,2.1034195
0.6355083,1.1671479,1.2185156
-1.4414103,-0.39778668,0.13482666
0.014873867,0.44436252,4.330528
0.45064172,0.16303341,0.076863825
0.021412168,1.2885753,5.055739
-0.47499588,0.13313128,5.2634635
-0.13755813,0.3947222,1.3377624
-0.4467379,0.105014056,1.9082377
0.6955672,0.15172939,4.620979
-0.084202394,0.7356307,6.206089
-0.150267,0.667645,6.081295
0.3951512,0.12319979,2.5612273
1.5008458,-0.315257,6.0384307
-0.08655597,0.5636001,6.267797
0.32956216,0.450212,2.8903034
0.9363316,-0.60908973,0.17701975
-1.0131363,-0.2337734,4.183935
0.4883772,0.026532762,4.993678
-0.9739152,-0.7576629,1.1081139
0.75802857,-0.025035711,4.422017
1.0349176,-0.141442,0.6480181
0.19798669,0.50049907,2.753164
-0.24876854,-1.4229386,1.4351417
-0.05488167,1.1081566,5.4259605
-0.53926235,0.22450665,3.0920544
0.67604005,-0.32963878,0.5634769
-0.27778092,0.46956885,5.681388
0.28334042,0.45488253,0.9747759
-0.95656604,0.23974296,3.766566
-0.39610693,-0.36687872,0.49564883
0.51765656,0.13734569,5.285424
-0.24170287,-1.2006147,1.8936858
-0.3714222,0.2900051,2.2275052
-0.41355687,-0.25164104,0.8898842
-0.389662,1.0401762,5.8313785
0.34510592,-1.4645756,1.8623774
-1.3306663,0.52391326,6.048455
-0.14021939,-1.4321212,1.5364181
-0.46306464,0.66908747,0.18966122
-0.29566085,0.95035565,5.894043
-0.5069171,0.019060493,3.190886
-0.37050438,0.104437746,5.7160964
0.21950908,0.4820516,3.1635058
0.663947,-0.97160786,5.8391714
0.38490567,-0.3330017,0.9900243
-0.35052004,-0.18163303,0.63374794
-0.7281345,0.040238075,1.1940371
0.4695642,-0.49628907,0.50709903
1.1763754,0.27737355,0.75305504
-0.3820385,-0.12573156,0.14554542
1.2509917,0.4829201,3.8435183
0.09623388,-0.4924895,0.2893872
-0.5559924,1.364608,2.0441108
-0.37693644,0.73989487,6.168684
-0.12505805,-0.9899777,2.3088558
-0.08968285,-0.6554241,6.194716
-0.28378552,1.4056534,5.022716
0.14761744,-1.4263262,4.8725185
